,game_dt,s,team_name
4064,19300531,-3,Boston  Red Sox
4065,19300601,3,Boston  Red Sox
4088,19300806,-2,Boston  Red Sox
4089,19300807,-4,Boston  Red Sox
4110,19300907,-3,Boston  Red Sox
4131,19300526,-3,Boston  Red Sox
4132,19300527,-2,Boston  Red Sox
4133,19300529,-1,Boston  Red Sox
4156,19300802,-7,Boston  Red Sox
4157,19300802,-1,Boston  Red Sox
4158,19300804,-9,Boston  Red Sox
4159,19300805,1,Boston  Red Sox
4180,19300903,-7,Boston  Red Sox
4181,19300904,-1,Boston  Red Sox
4182,19300905,-4,Boston  Red Sox
4183,19300906,-2,Boston  Red Sox
4328,19300612,-1,Boston  Red Sox
4329,19300613,-1,Boston  Red Sox
4342,19300724,3,Boston  Red Sox
4343,19300725,-3,Boston  Red Sox
4344,19300726,-3,Boston  Red Sox
4359,19300912,-1,Boston  Red Sox
4360,19300913,-1,Boston  Red Sox
4361,19300915,-2,Boston  Red Sox
4362,19300915,1,Boston  Red Sox
4410,19300414,1,Boston  Red Sox
4424,19300521,-8,Boston  Red Sox
4658,19310515,4,Boston  Red Sox
4659,19310516,-3,Boston  Red Sox
4660,19310518,-1,Boston  Red Sox
4677,19310630,6,Boston  Red Sox
4678,19310701,2,Boston  Red Sox
4679,19310702,-2,Boston  Red Sox
4693,19310815,1,Boston  Red Sox
4694,19310817,1,Boston  Red Sox
4857,19310508,4,Boston  Red Sox
4858,19310509,4,Boston  Red Sox
4859,19310510,5,Boston  Red Sox
4881,19310623,-13,Boston  Red Sox
4882,19310623,-10,Boston  Red Sox
4883,19310624,4,Boston  Red Sox
4884,19310625,5,Boston  Red Sox
4911,19310823,-1,Boston  Red Sox
4912,19310824,-4,Boston  Red Sox
4966,19310820,-5,Boston  Red Sox
5047,19310414,-3,Boston  Red Sox
5048,19310415,-1,Boston  Red Sox
5049,19310416,-1,Boston  Red Sox
5050,19310418,1,Boston  Red Sox
5051,19320428,-4,Boston  Red Sox
5055,19310503,-5,Boston  Red Sox
5072,19310705,3,Boston  Red Sox
5073,19310708,-10,Boston  Red Sox
5074,19310708,-5,Boston  Red Sox
5097,19310901,-8,Boston  Red Sox
5098,19310901,-4,Boston  Red Sox
5099,19310902,-1,Boston  Red Sox
5120,19310504,2,Boston  Red Sox
5121,19310505,-3,Boston  Red Sox
5122,19310506,-7,Boston  Red Sox
5123,19310523,-6,Boston  Red Sox
5142,19310704,-2,Boston  Red Sox
5143,19310704,-4,Boston  Red Sox
5168,19310831,-3,Boston  Red Sox
