,game_dt,s,team_name
27630,19550814,1,Milwaukee  Braves
27634,19550905,-2,Milwaukee  Braves
27635,19550905,1,Milwaukee  Braves
27644,19550416,4,Milwaukee  Braves
27645,19550417,9,Milwaukee  Braves
27646,19550417,-1,Milwaukee  Braves
27663,19550530,1,Milwaukee  Braves
27664,19550530,4,Milwaukee  Braves
27665,19550613,-2,Milwaukee  Braves
27680,19550701,-12,Milwaukee  Braves
27681,19550702,-5,Milwaukee  Braves
27682,19550703,4,Milwaukee  Braves
27715,19550920,7,Milwaukee  Braves
27716,19550921,-9,Milwaukee  Braves
28020,19550426,-1,Milwaukee  Braves
28021,19550427,3,Milwaukee  Braves
28043,19550607,9,Milwaukee  Braves
28044,19550608,-1,Milwaukee  Braves
28053,19550716,-1,Milwaukee  Braves
28054,19550717,1,Milwaukee  Braves
28055,19550717,2,Milwaukee  Braves
28056,19550718,-1,Milwaukee  Braves
28072,19550825,1,Milwaukee  Braves
28073,19550826,6,Milwaukee  Braves
28074,19550827,1,Milwaukee  Braves
28170,19550428,-1,Milwaukee  Braves
28171,19550429,-9,Milwaukee  Braves
28172,19550430,2,Milwaukee  Braves
28187,19550603,1,Milwaukee  Braves
28188,19550604,8,Milwaukee  Braves
28189,19550605,1,Milwaukee  Braves
28190,19550605,-2,Milwaukee  Braves
28191,19550606,3,Milwaukee  Braves
28204,19550714,6,Milwaukee  Braves
28205,19550715,-1,Milwaukee  Braves
28224,19550823,-1,Milwaukee  Braves
28250,19550503,-4,Milwaukee  Braves
28251,19550504,-1,Milwaukee  Braves
28252,19550505,-5,Milwaukee  Braves
28270,19550611,3,Milwaukee  Braves
28271,19550612,-2,Milwaukee  Braves
28272,19550612,1,Milwaukee  Braves
28284,19550719,-1,Milwaukee  Braves
28285,19550720,-1,Milwaukee  Braves
28286,19550721,2,Milwaukee  Braves
28294,19550828,-2,Milwaukee  Braves
28295,19550828,-2,Milwaukee  Braves
28301,19550414,-1,Milwaukee  Braves
28304,19550506,3,Milwaukee  Braves
28305,19550507,2,Milwaukee  Braves
28306,19550508,4,Milwaukee  Braves
28351,19550815,11,Milwaukee  Braves
28352,19550816,-1,Milwaukee  Braves
28353,19550818,2,Milwaukee  Braves
28365,19550923,2,Milwaukee  Braves
28366,19550924,-1,Milwaukee  Braves
28367,19550925,-3,Milwaukee  Braves
28615,19560522,4,Milwaukee  Braves
28616,19560615,-1,Milwaukee  Braves
28617,19560616,-1,Milwaukee  Braves
28618,19560617,1,Milwaukee  Braves
28619,19560617,2,Milwaukee  Braves
28642,19560730,2,Milwaukee  Braves
28643,19560731,-1,Milwaukee  Braves
28644,19560801,-1,Milwaukee  Braves
28645,19560802,-3,Milwaukee  Braves
28664,19560911,-2,Milwaukee  Braves
28665,19560912,1,Milwaukee  Braves
28769,19560530,-1,Milwaukee  Braves
28770,19560530,2,Milwaukee  Braves
28771,19560531,7,Milwaukee  Braves
28784,19560629,-4,Milwaukee  Braves
28785,19560630,1,Milwaukee  Braves
28786,19560701,-7,Milwaukee  Braves
28787,19560701,1,Milwaukee  Braves
28820,19560907,-5,Milwaukee  Braves
28821,19560908,-1,Milwaukee  Braves
28822,19560909,3,Milwaukee  Braves
28823,19560909,2,Milwaukee  Braves
28844,19560511,1,Milwaukee  Braves
28845,19560512,-4,Milwaukee  Braves
28846,19560513,15,Milwaukee  Braves
28847,19560513,5,Milwaukee  Braves
28860,19560702,-1,Milwaukee  Braves
28861,19560703,7,Milwaukee  Braves
28885,19560817,-6,Milwaukee  Braves
28886,19560818,-9,Milwaukee  Braves
